# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr  6 22:31:24 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00039019 -1.60000 10.03743 0.7883100510 2.4145665169    0.787  0.306  3.8132  4.233    1  0.000  0.529     0.00     0.00 -1 -2.17e-13      0.00 8.589e-01 1.408e-01 4.681e-05 1.289e-05 1.180e-04 -1.000 2.756e-04 4.005 4.264 4.483 4.107 3.834 3.565 3.247 2.983 2.965
0.00039019 -1.60000 10.03743 0.7940508723 2.4166259766    0.793  0.354  3.8143  4.192    1  0.000  0.529     0.00     0.00 -1 -2.54e-13      0.00 8.585e-01 1.412e-01 4.703e-05 1.296e-05 1.186e-04 -1.000 3.019e-04 3.884 4.143 4.355 3.984 3.713 3.446 3.131 2.870 2.853
0.00039019 -1.60000 10.03743 0.7979840040 2.4180173874    0.797  0.389  3.8149  4.162    1  0.000  0.529     0.00     0.00 -1 -2.84e-13      0.00 8.580e-01 1.417e-01 4.723e-05 1.301e-05 1.191e-04 -1.000 3.159e-04 3.798 4.057 4.265 3.896 3.627 3.362 3.047 2.788 2.771
0.00039019 -1.60000 10.03743 0.7994754314 2.4185409546    0.798  0.403  3.8148  4.148    1  0.000  0.529     0.00     0.00 -1 -2.99e-13      0.00 8.578e-01 1.419e-01 4.732e-05 1.304e-05 1.193e-04 -1.000 3.181e-04 3.762 4.022 4.228 3.859 3.590 3.325 3.010 2.751 2.733
0.00039019 -1.60000 10.03743 0.8000000119 2.4187245369    0.799  0.409  3.8147  4.143    1  0.000  0.529     0.00     0.00 -1 -3.05e-13      0.00 8.577e-01 1.420e-01 4.735e-05 1.305e-05 1.194e-04 -1.000 3.188e-04 3.749 4.009 4.215 3.846 3.577 3.311 2.997 2.738 2.720
0.00039019 -1.60000 10.03743 0.8051563501 2.4205145836    0.804  0.462  3.8135  4.087    1  0.000  0.529     0.00     0.00 -1 -3.64e-13      0.00 8.560e-01 1.437e-01 4.787e-05 1.319e-05 1.207e-04 -1.000 3.217e-04 3.615 3.881 4.082 3.712 3.441 3.174 2.857 2.596 2.578
0.00039019 -1.60000 10.03743 0.8095709085 2.4220261574    0.808  0.515  3.8103  4.023    1  0.000  0.529     0.00     0.00 -1 -4.41e-13      0.00 8.546e-01 1.451e-01 4.831e-05 1.331e-05 1.218e-04 -1.000 3.241e-04 3.482 3.759 3.957 3.579 3.303 3.032 2.707 2.440 2.421
0.00039019 -1.60000 10.03743 0.8103173375 2.4222800732    0.809  0.525  3.8094  4.010    1  0.000  0.529     0.00     0.00 -1 -4.61e-13      0.00 8.543e-01 1.453e-01 4.838e-05 1.333e-05 1.219e-04 -1.000 3.245e-04 3.457 3.737 3.935 3.555 3.277 3.005 2.678 2.410 2.390
0.00039019 -1.60000 10.03743 0.8110210299 2.4225187302    0.810  0.536  3.8082  3.996    1  0.000  0.529     0.00     0.00 -1  -4.8e-13      0.00 8.541e-01 1.456e-01 4.845e-05 1.335e-05 1.221e-04 -1.000 3.249e-04 3.431 3.715 3.913 3.530 3.250 2.976 2.646 2.376 2.355
0.00039019 -1.60000 10.03743 0.8133851886 2.4233171940    0.812  0.572  3.8032  3.940    2  0.000  0.529     0.00     0.00 -1 -5.53e-13      0.00 8.534e-01 1.463e-01 4.868e-05 1.341e-05 1.227e-04 -1.000 3.262e-04 3.340 3.640 3.837 3.441 3.153 2.871 2.530 2.250 2.227
0.00039019 -1.60000 10.03743 0.8151867390 2.4239220619    0.814  0.604  3.7972  3.885    2  0.000  0.529     0.00     0.00 -1 -6.33e-13      0.00 8.528e-01 1.469e-01 4.886e-05 1.346e-05 1.231e-04 -1.000 3.272e-04 3.260 3.581 3.778 3.366 3.067 2.775 2.420 2.129 2.104
0.00039019 -1.60000 10.03743 0.8165923357 2.4243919849    0.815  0.632  3.7900  3.829    2  0.000  0.529     0.00     0.00 -1  -7.2e-13      0.00 8.523e-01 1.473e-01 4.900e-05 1.350e-05 1.235e-04 -1.000 3.280e-04 3.190 3.538 3.734 3.301 2.989 2.686 2.314 2.010 1.980
0.00039019 -1.60000 10.03743 0.8177229166 2.4247684479    0.816  0.657  3.7823  3.774    2  0.000  0.530     0.00     0.00 -1 -8.11e-13      0.00 8.442e-01 1.554e-01 5.153e-05 1.419e-05 1.297e-04 -1.000 3.239e-04 3.128 3.510 3.702 3.247 2.921 2.605 2.216 1.897 1.864
0.00039019 -1.60000 10.03743 0.8186643720 2.4250812531    0.817  0.678  3.7745  3.722    2  0.000  0.531     0.00     0.00 -1 -9.06e-13      0.00 8.291e-01 1.705e-01 5.567e-05 1.530e-05 1.397e-04 -1.000 3.119e-04 3.074 3.496 3.680 3.201 2.860 2.532 2.124 1.791 1.753
0.00039019 -1.60000 10.03743 0.8194844127 2.4253528118    0.818  0.699  3.7671  3.672    2  0.000  0.533     0.00     0.00 -1 -1.01e-12      0.00 8.082e-01 1.915e-01 6.058e-05 1.662e-05 1.515e-04 -1.000 3.393e-04 3.023 3.486 3.662 3.158 2.803 2.463 2.038 1.691 1.648
0.00039019 -1.60000 10.03743 0.8202408552 2.4256029129    0.818  0.722  3.7598  3.621    2  0.000  0.535     0.00     0.00 -1 -1.12e-12      0.00 7.904e-01 2.092e-01 6.465e-05 1.771e-05 1.611e-04 -1.000 3.496e-04 2.966 3.472 3.638 3.110 2.742 2.389 1.948 1.588 1.540
0.00039019 -1.60000 10.03743 0.8210001588 2.4258532524    0.819  0.752  3.7528  3.563    2  0.000  0.536     0.00     0.00 -1 -1.29e-12      0.00 7.789e-01 2.207e-01 6.729e-05 1.841e-05 1.675e-04 -1.000 3.777e-04 2.890 3.445 3.596 3.044 2.663 2.299 1.841 1.469 1.416
0.00039019 -1.60000 10.03743 0.8215938807 2.4260487556    0.820  0.784  3.7481  3.512    2  0.000  0.536     0.00     0.00 -1 -1.47e-12      0.00 7.733e-01 2.263e-01 6.860e-05 1.876e-05 1.706e-04 -1.000 3.866e-04 2.809 3.398 3.538 2.971 2.581 2.209 1.739 1.359 1.303
0.00039019 -1.60000 10.03743 0.8221815228 2.4262418747    0.820  0.823  3.7441  3.458    2  0.000  0.536     0.00     0.00 -1 -1.71e-12      0.00 7.693e-01 2.303e-01 6.952e-05 1.901e-05 1.728e-04 -1.000 3.458e-04 2.714 3.333 3.463 2.882 2.484 2.105 1.626 1.239 1.179
0.00039019 -1.60000 10.03743 0.8223673105 2.4263029099    0.820  0.837  3.7431  3.439    2  0.000  0.537     0.00     0.00 -1 -1.81e-12      0.00 7.684e-01 2.312e-01 6.972e-05 1.906e-05 1.733e-04 -1.000 3.558e-04 2.677 3.303 3.430 2.846 2.447 2.067 1.585 1.196 1.135
0.00039019 -1.60000 10.03743 0.8228659034 2.4264664650    0.821  0.879  3.7407  3.388    3  0.000  0.537     0.00     0.00 -1  -2.1e-12      0.00 7.660e-01 2.336e-01 7.020e-05 1.919e-05 1.744e-04 -1.000 4.105e-04 2.573 3.219 3.339 2.747 2.343 1.959 1.471 1.077 1.015
0.00039019 -1.60000 10.03743 0.8234111667 2.4266450405    0.821  0.928  3.7383  3.330    3  0.000  0.537     0.00     0.00 -1 -2.51e-12      0.00 7.637e-01 2.359e-01 7.062e-05 1.930e-05 1.754e-04 -1.000 3.994e-04 2.451 3.118 3.229 2.629 2.221 1.833 1.338 0.939 0.875
0.00039019 -1.60000 10.03743 0.8238741159 2.4267964363    0.822  0.973  3.7365  3.278    3  0.000  0.537     0.00     0.00 -1 -2.96e-12      0.00 7.618e-01 2.378e-01 7.091e-05 1.938e-05 1.761e-04 -1.000 3.991e-04 2.338 3.022 3.126 2.520 2.109 1.718 1.217 0.814 0.750
0.00039019 -1.60000 10.03743 0.8243164420 2.4269409180    0.822  1.019  3.7348  3.225    3  0.000  0.537     0.00     0.00 -1  -3.5e-12      0.00 7.601e-01 2.395e-01 7.114e-05 1.945e-05 1.767e-04 -1.000 4.188e-04 2.223 2.922 3.020 2.408 1.994 1.600 1.095 0.687 0.622
0.00039019 -1.60000 10.03743 0.8247657418 2.4270875454    0.822  1.069  3.7331  3.168    3  0.000  0.537     0.00     0.00 -1 -4.19e-12      0.00 7.583e-01 2.413e-01 7.132e-05 1.951e-05 1.772e-04 -1.000 4.055e-04 2.097 2.811 2.903 2.286 1.869 1.472 0.961 0.549 0.484
0.00039019 -1.60000 10.03743 0.8251786232 2.4272220135    0.823  1.119  3.7315  3.112    3  0.000  0.536     0.00     0.00 -1 -5.01e-12      0.00 7.566e-01 2.430e-01 7.139e-05 1.958e-05 1.776e-04 -1.000 3.960e-04 1.972 2.700 2.786 2.164 1.745 1.346 0.830 0.413 0.347
0.00039019 -1.60000 10.03743 0.8255492449 2.4273426533    0.823  1.168  3.7300  3.058    3  0.000  0.535     0.00     0.00 -1 -5.97e-12      0.00 7.551e-01 2.445e-01 7.135e-05 1.968e-05 1.780e-04 -1.000 3.903e-04 1.851 2.591 2.672 2.046 1.624 1.222 0.702 0.281 0.214
0.00039019 -1.60000 10.03743 0.8258733153 2.4274480343    0.823  1.214  3.7286  3.006    3  0.000  0.533     0.00     0.00 -1 -7.03e-12      0.00 7.538e-01 2.458e-01 7.121e-05 1.982e-05 1.782e-04 -1.000 3.969e-04 1.736 2.490 2.566 1.935 1.510 1.106 0.581 0.156 0.089
0.00039019 -1.60000 10.03743 0.8261889219 2.4275505543    0.823  1.262  3.7271  2.951    3  0.000  0.531     0.00     0.00 -1 -8.38e-12      0.00 7.525e-01 2.471e-01 7.094e-05 2.006e-05 1.784e-04 -1.000 4.177e-04 1.614 2.384 2.452 1.816 1.389 0.983 0.453 0.024 -0.043
0.00039019 -1.60000 10.03743 0.8264917135 2.4276487827    0.824  1.313  3.7254  2.894    3  0.000  0.528     0.00     0.00 -1 -1.01e-11      0.00 7.514e-01 2.482e-01 7.058e-05 2.040e-05 1.786e-04 -1.000 4.059e-04 1.486 2.273 2.333 1.692 1.262 0.853 0.318 -0.114 -0.182
0.00039019 -1.60000 10.03743 0.8267456293 2.4277312756    0.824  1.360  3.7239  2.841    3  0.000  0.525     0.00     0.00 -1 -1.19e-11      0.00 7.506e-01 2.490e-01 7.023e-05 2.077e-05 1.787e-04 -1.000 3.955e-04 1.370 2.172 2.225 1.579 1.146 0.735 0.195 -0.241 -0.310
0.00039019 -1.60000 10.03743 0.8269771338 2.4278063774    0.824  1.406  3.7224  2.789    3  0.000  0.522     0.00     0.00 -1 -1.41e-11      0.00 7.498e-01 2.497e-01 6.988e-05 2.115e-05 1.788e-04 -1.000 4.162e-04 1.254 2.071 2.118 1.466 1.031 0.618 0.074 -0.367 -0.436
0.00039019 -1.60000 10.03743 0.8271949291 2.4278767109    0.824  1.454  3.7208  2.735    3  0.000  0.519     0.00     0.00 -1 -1.67e-11      0.00 7.493e-01 2.503e-01 6.956e-05 2.149e-05 1.789e-04 -1.000 4.073e-04 1.136 1.969 2.009 1.352 0.914 0.498 -0.051 -0.496 -0.566
