# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 20 18:15:26 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: simulations of mass 10000 Msun
# Z         age       Mini           Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00004384  1.37e+10  0.1233746633   0.123 -2.462  3.5898  5.300    1  0.000  0.545     0.00     0.00 -1 -2.06e-16      0.00 7.401e-01 2.598e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.926 14.157 13.134 11.831 10.918 10.196 9.300 8.812 8.671
0.00004384  1.37e+10  0.4201090932   0.419 -1.268  3.6655  4.942    1  0.000  0.545     0.00     0.00 -1 -1.04e-15      0.00 7.502e-01 2.497e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.940 9.591 9.275 8.359 7.755 7.216 6.545 6.067 5.926
0.00004384  1.37e+10  0.3406486511   0.340 -1.476  3.6503  4.998    1  0.000  0.544     0.00     0.00 -1 -5.95e-16      0.00 7.369e-01 2.630e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.459 10.380 9.935 8.957 8.304 7.733 7.018 6.522 6.367
0.00004384  1.37e+10  0.1820466369   0.181 -2.024  3.6192  5.148    1  0.000  0.545     0.00     0.00 -1 -6.81e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.829 12.362 11.643 10.521 9.747 9.104 8.297 7.778 7.614
0.00004384  1.37e+10  0.4068409503   0.406 -1.308  3.6619  4.954    1  0.000  0.545     0.00     0.00 -1 -5.84e-16      0.00 7.500e-01 2.499e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 8.040 9.756 9.409 8.478 7.862 7.315 6.634 6.152 6.007
0.00004384  1.37e+10  0.1770162433   0.176 -2.050  3.6178  5.157    1  0.000  0.545     0.00     0.00 -1 -7.05e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.894 12.458 11.726 10.596 9.816 9.169 8.358 7.839 7.676
0.00004384  1.37e+10  0.1080053747   0.108 -2.657  3.5715  5.365    1  0.000  0.545     0.00     0.00 -1 -5.95e-17      0.00 7.428e-01 2.571e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.413 15.174 13.918 12.473 11.464 10.673 9.724 9.282 9.156
0.00004384  1.37e+10  0.4505615830   0.450 -1.176  3.6739  4.914    1  0.000  0.545     0.00     0.00 -1 -3.91e-15      0.00 7.507e-01 2.492e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.997e-05 7.709 9.217 8.971 8.090 7.511 6.989 6.341 5.875 5.742
0.00004384  1.37e+10  0.2200195938   0.218 -1.847  3.6287  5.091    1  0.000  0.545     0.00     0.00 -1 -4.45e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.388 11.723 11.092 10.017 9.284 8.664 7.884 7.368 7.203
0.00004384  1.37e+10  0.6695434451   0.669 -0.230  3.7761  4.549    1  0.000  0.541     0.00     0.00 -1 -7.07e-23      0.00 8.373e-01 1.627e-01 1.228e-05 3.324e-06 3.024e-05 -1.000 7.406e-05 5.344 5.713 5.982 5.496 5.149 4.812 4.408 4.077 4.034
0.00004384  1.37e+10  0.2606916428   0.260 -1.696  3.6370  5.048    1  0.000  0.545     0.00     0.00 -1 -3.58e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 9.009 11.181 10.622 9.586 8.885 8.284 7.529 7.018 6.856
0.00004384  1.37e+10  0.2694804966   0.268 -1.670  3.6385  5.042    1  0.000  0.545     0.00     0.00 -1 -3.04e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.945 11.087 10.541 9.512 8.817 8.219 7.469 6.959 6.797
0.00004384  1.37e+10  0.1008939892   0.101 -2.765  3.5604  5.400    1  0.000  0.545     0.00     0.00 -1 -2.82e-17      0.00 7.443e-01 2.556e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.683 15.804 14.384 12.846 11.782 10.932 9.954 9.547 9.429
0.00004384  1.37e+10  0.3513599336   0.351 -1.449  3.6521  4.992    1  0.000  0.544     0.00     0.00 -1  -9.1e-16      0.00 7.372e-01 2.627e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.392 10.282 9.852 8.881 8.234 7.666 6.956 6.462 6.309
0.00004384  1.37e+10  0.5973880887   0.597 -0.588  3.7340  4.690    1  0.000  0.543     0.00     0.00 -1 -1.88e-14      0.00 8.035e-01 1.964e-01 1.445e-05 3.904e-06 3.545e-05 -1.000 9.921e-05 6.240 6.937 7.074 6.439 6.007 5.598 5.104 4.722 4.642
0.00004384  1.37e+10  0.5670151114   0.566 -0.722  3.7179  4.736    1  0.000  0.544     0.00     0.00 -1 -1.27e-14      0.00 7.945e-01 2.054e-01 1.504e-05 4.061e-06 3.687e-05 -1.000 9.966e-05 6.576 7.449 7.506 6.808 6.342 5.904 5.371 4.966 4.872
0.00004384  1.37e+10  0.2406483591   0.239 -1.769  3.6330  5.069    1  0.000  0.545     0.00     0.00 -1  -4.1e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.192 11.443 10.849 9.794 9.077 8.467 7.701 7.187 7.023
0.00004384  1.37e+10  0.1466446966   0.146 -2.243  3.6067  5.225    1  0.000  0.545     0.00     0.00 -1  -4.5e-17      0.00 7.374e-01 2.625e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.378 13.194 12.352 11.158 10.327 9.652 8.807 8.295 8.139
0.00004384  1.37e+10  0.5561659336   0.555 -0.770  3.7121  4.753    1  0.000  0.544     0.00     0.00 -1 -1.11e-14      0.00 7.913e-01 2.086e-01 1.525e-05 4.118e-06 3.737e-05 -1.000 9.993e-05 6.695 7.640 7.664 6.942 6.463 6.015 5.467 5.054 4.955
0.00004384  1.37e+10  0.4239500463   0.423 -1.256  3.6666  4.939    1  0.000  0.545     0.00     0.00 -1 -1.23e-15      0.00 7.503e-01 2.496e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.911 9.544 9.237 8.325 7.724 7.187 6.519 6.043 5.903
0.00004384  1.37e+10  0.1627884060   0.162 -2.134  3.6132  5.186    1  0.000  0.545     0.00     0.00 -1 -2.62e-16      0.00 7.365e-01 2.634e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.106 12.774 11.996 10.840 10.039 9.381 8.555 8.038 7.877
0.00004384  1.37e+10  0.2868017256   0.285 -1.619  3.6415  5.030    1  0.000  0.545     0.00     0.00 -1 -2.19e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.817 10.902 10.382 9.367 8.682 8.092 7.350 6.844 6.683
0.00004384  1.37e+10  0.3112495840   0.310 -1.549  3.6456  5.014    1  0.000  0.544     0.00     0.00 -1 -1.86e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.643 10.651 10.166 9.168 8.498 7.917 7.188 6.686 6.528
0.00004384  1.37e+10  0.1434682757   0.143 -2.270  3.6048  5.234    1  0.000  0.545     0.00     0.00 -1  -6.5e-17      0.00 7.377e-01 2.622e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.445 13.304 12.442 11.238 10.398 9.718 8.868 8.358 8.203
0.00004384  1.37e+10  0.7512155175   0.750  0.454  3.8074  4.041    1  0.000  0.528     0.00     0.00 -1  -3.9e-13      0.00 8.712e-01 1.287e-01 1.033e-05 2.848e-06 2.607e-05 -1.000 1.000e-04 3.635 3.902 4.135 3.756 3.474 3.194 2.857 2.580 2.559
0.00004384  1.37e+10  0.2000667453   0.199 -1.933  3.6241  5.118    1  0.000  0.545     0.00     0.00 -1 -5.25e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.602 12.033 11.359 10.262 9.509 8.878 8.085 7.567 7.402
0.00004384  1.37e+10  0.1941228062   0.193 -1.963  3.6225  5.128    1  0.000  0.545     0.00     0.00 -1 -5.72e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.677 12.141 11.453 10.348 9.587 8.952 8.155 7.636 7.472
0.00004384  1.37e+10  0.2290852517   0.227 -1.813  3.6306  5.081    1  0.000  0.545     0.00     0.00 -1 -4.29e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 9.302 11.599 10.984 9.919 9.193 8.577 7.804 7.288 7.123
0.00004384  1.37e+10  0.5132290721   0.513 -0.954  3.6941  4.830    1  0.000  0.545     0.00     0.00 -1 -7.36e-15      0.00 7.608e-01 2.391e-01 1.730e-05 4.669e-06 4.235e-05 -1.000 1.000e-04 7.155 8.347 8.253 7.456 6.933 6.451 5.857 5.418 5.303
0.00004384  1.37e+10  0.6901230216   0.690 -0.108  3.7875  4.487    1  0.000  0.540     0.00     0.00 -1 -4.17e-17      0.00 8.514e-01 1.485e-01 1.137e-05 3.084e-06 2.808e-05 -1.000 7.515e-05 5.041 5.354 5.635 5.186 4.862 4.544 4.163 3.847 3.814
0.00004384  1.37e+10  0.1206222847   0.120 -2.496  3.5867  5.311    1  0.000  0.545     0.00     0.00 -1 -1.67e-16      0.00 7.406e-01 2.593e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 11.011 14.331 13.268 11.942 11.012 10.279 9.375 8.893 8.755
0.00004384  1.37e+10  0.7035014629   0.703 -0.020  3.7946  4.435    1  0.000  0.538     0.00     0.00 -1 -8.62e-14      0.00 8.598e-01 1.402e-01 1.086e-05 2.953e-06 2.693e-05 -1.000 4.125e-05 4.820 5.106 5.386 4.961 4.650 4.345 3.979 3.675 3.647
0.00004384  1.37e+10  0.1235621423   0.123 -2.460  3.5900  5.299    1  0.000  0.545     0.00     0.00 -1 -2.09e-16      0.00 7.401e-01 2.598e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.920 14.145 13.125 11.824 10.911 10.190 9.295 8.806 8.665
0.00004384  1.37e+10  0.2773352861   0.276 -1.647  3.6398  5.037    1  0.000  0.545     0.00     0.00 -1 -2.62e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.887 11.002 10.469 9.446 8.756 8.161 7.415 6.907 6.745
0.00004384  1.37e+10  0.1539017707   0.153 -2.192  3.6099  5.206    1  0.000  0.545     0.00     0.00 -1 -6.92e-17      0.00 7.369e-01 2.630e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.249 12.990 12.180 11.006 10.190 9.524 8.689 8.173 8.014
0.00004384  1.37e+10  0.1240994260   0.123 -2.453  3.5906  5.297    1  0.000  0.545     0.00     0.00 -1 -2.18e-16      0.00 7.400e-01 2.599e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.903 14.113 13.100 11.802 10.893 10.174 9.281 8.791 8.649
0.00004384  1.37e+10  0.5225677490   0.522 -0.914  3.6979  4.813    1  0.000  0.545     0.00     0.00 -1 -8.02e-15      0.00 7.679e-01 2.320e-01 1.682e-05 4.541e-06 4.120e-05 -1.000 1.000e-04 7.055 8.191 8.124 7.344 6.830 6.355 5.772 5.338 5.227
0.00004384  1.37e+10  0.3211117983   0.320 -1.525  3.6472  5.008    1  0.000  0.544     0.00     0.00 -1 -2.74e-16      0.00 7.365e-01 2.634e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.581 10.560 10.089 9.097 8.433 7.855 7.131 6.631 6.474
0.00004384  1.37e+10  0.6390647888   0.639 -0.388  3.7589  4.619    1  0.000  0.542     0.00     0.00 -1 -1.05e-17      0.00 8.202e-01 1.798e-01 1.338e-05 3.619e-06 3.288e-05 -1.000 2.268e-05 5.741 6.218 6.448 5.904 5.525 5.159 4.721 4.369 4.311
0.00004384  1.37e+10  0.4168621898   0.416 -1.278  3.6646  4.945    1  0.000  0.545     0.00     0.00 -1 -9.02e-16      0.00 7.502e-01 2.497e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.964 9.632 9.308 8.388 7.782 7.240 6.566 6.088 5.946
0.00004384  1.37e+10  0.2177222818   0.216 -1.856  3.6283  5.094    1  0.000  0.545     0.00     0.00 -1 -4.49e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.410 11.755 11.119 10.042 9.307 8.685 7.905 7.388 7.223
0.00004384  1.37e+10  0.1921474636   0.191 -1.973  3.6220  5.131    1  0.000  0.545     0.00     0.00 -1 -5.88e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.702 12.177 11.484 10.376 9.613 8.977 8.178 7.659 7.495
0.00004384  1.37e+10  0.1225020066   0.122 -2.473  3.5888  5.303    1  0.000  0.545     0.00     0.00 -1 -1.93e-16      0.00 7.403e-01 2.596e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.953 14.212 13.177 11.866 10.948 10.222 9.324 8.837 8.698
0.00004384  1.37e+10  0.3989960253   0.399 -1.328  3.6603  4.960    1  0.000  0.545     0.00     0.00 -1 -5.12e-16      0.00 7.486e-01 2.513e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 8.091 9.834 9.473 8.536 7.915 7.365 6.679 6.195 6.049
0.00004384  1.37e+10  0.1028014049   0.103 -2.736  3.5634  5.391    1  0.000  0.545     0.00     0.00 -1 -3.44e-17      0.00 7.439e-01 2.560e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.611 15.634 14.259 12.745 11.696 10.863 9.892 9.476 9.355
0.00004384  1.37e+10  0.2304025143   0.228 -1.808  3.6309  5.080    1  0.000  0.545     0.00     0.00 -1 -4.27e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.996e-05 9.290 11.581 10.969 9.905 9.180 8.565 7.792 7.276 7.112
0.00004384  1.37e+10  0.1327024251   0.132 -2.360  3.5986  5.265    1  0.000  0.545     0.00     0.00 -1 -2.27e-16      0.00 7.387e-01 2.612e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.670 13.678 12.752 11.508 10.638 9.942 9.073 8.570 8.421
0.00004384  1.37e+10  0.2544250786   0.254 -1.717  3.6358  5.054    1  0.000  0.545     0.00     0.00 -1 -3.87e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.061 11.256 10.687 9.646 8.940 8.336 7.578 7.066 6.903
0.00004384  1.37e+10  0.1676243395   0.167 -2.103  3.6149  5.175    1  0.000  0.545     0.00     0.00 -1 -5.39e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.028 12.656 11.895 10.750 9.956 9.303 8.483 7.965 7.803
0.00004384  1.37e+10  0.1108515710   0.110 -2.617  3.5755  5.351    1  0.000  0.545     0.00     0.00 -1  -7.8e-17      0.00 7.423e-01 2.576e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 11.313 14.955 13.750 12.337 11.349 10.575 9.638 9.184 9.055
0.00004384  1.37e+10  0.1763685644   0.176 -2.053  3.6177  5.158    1  0.000  0.545     0.00     0.00 -1    -7e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.903 12.472 11.737 10.606 9.825 9.178 8.366 7.848 7.685
0.00004384  1.37e+10  0.4279402494   0.427 -1.244  3.6677  4.935    1  0.000  0.545     0.00     0.00 -1 -1.46e-15      0.00 7.503e-01 2.496e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.880 9.494 9.196 8.289 7.692 7.157 6.492 6.018 5.878
0.00004384  1.37e+10  0.1850503981   0.184 -2.008  3.6201  5.143    1  0.000  0.545     0.00     0.00 -1 -6.52e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.791 12.307 11.595 10.478 9.707 9.066 8.261 7.742 7.578
0.00004384  1.37e+10  0.3161966205   0.315 -1.537  3.6464  5.011    1  0.000  0.544     0.00     0.00 -1 -2.26e-16      0.00 7.364e-01 2.635e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.612 10.605 10.127 9.133 8.466 7.886 7.159 6.658 6.501
0.00004384  1.37e+10  0.1437338740   0.143 -2.268  3.6050  5.233    1  0.000  0.545     0.00     0.00 -1 -6.31e-17      0.00 7.376e-01 2.623e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.439 13.295 12.435 11.231 10.392 9.713 8.863 8.352 8.198
0.00004384  1.37e+10  0.4042702913   0.404 -1.316  3.6612  4.957    1  0.000  0.545     0.00     0.00 -1 -5.26e-16      0.00 7.499e-01 2.500e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.059 9.787 9.434 8.500 7.883 7.334 6.651 6.168 6.022
0.00004384  1.37e+10  0.1067447141   0.106 -2.676  3.5695  5.371    1  0.000  0.545     0.00     0.00 -1 -5.21e-17      0.00 7.431e-01 2.568e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.461 15.282 13.999 12.538 11.519 10.719 9.765 9.329 9.203
0.00004384  1.37e+10  0.1860603839   0.185 -2.003  3.6203  5.142    1  0.000  0.545     0.00     0.00 -1 -6.43e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.778 12.288 11.579 10.463 9.694 9.054 8.250 7.731 7.566
0.00004384  1.37e+10  0.1731304079   0.172 -2.071  3.6167  5.164    1  0.000  0.545     0.00     0.00 -1 -6.73e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.948 12.538 11.794 10.658 9.873 9.224 8.409 7.891 7.728
0.00004384  1.37e+10  0.3921310008   0.392 -1.345  3.6591  4.965    1  0.000  0.545     0.00     0.00 -1 -5.52e-16      0.00 7.469e-01 2.530e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 8.134 9.897 9.527 8.585 7.961 7.408 6.718 6.233 6.086
0.00004384  1.37e+10  0.1148098037   0.114 -2.568  3.5800  5.335    1  0.000  0.545     0.00     0.00 -1 -1.06e-16      0.00 7.416e-01 2.583e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.190 14.699 13.552 12.176 11.210 10.455 9.531 9.065 8.933
0.00004384  1.37e+10  0.2049241811   0.204 -1.909  3.6254  5.110    1  0.000  0.545     0.00     0.00 -1 -4.89e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.541 11.945 11.283 10.192 9.445 8.817 8.028 7.510 7.345
0.00004384  1.37e+10  0.1240770370   0.123 -2.454  3.5906  5.297    1  0.000  0.545     0.00     0.00 -1 -2.18e-16      0.00 7.400e-01 2.599e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.904 14.115 13.101 11.803 10.894 10.174 9.281 8.791 8.650
0.00004384  1.37e+10  0.1838541031   0.183 -2.014  3.6197  5.145    1  0.000  0.545     0.00     0.00 -1 -6.64e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.806 12.329 11.614 10.495 9.723 9.081 8.276 7.757 7.592
0.00004384  1.37e+10  0.3619897068   0.361 -1.422  3.6539  4.986    1  0.000  0.544     0.00     0.00 -1 -9.47e-16      0.00 7.390e-01 2.609e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.325 10.183 9.768 8.805 8.163 7.599 6.894 6.402 6.251
0.00004384  1.37e+10  0.3695715964   0.369 -1.403  3.6552  4.980    1  0.000  0.544     0.00     0.00 -1 -8.27e-16      0.00 7.410e-01 2.589e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.277 10.111 9.708 8.749 8.112 7.551 6.850 6.360 6.209
0.00004384  1.37e+10  0.5690799356   0.568 -0.713  3.7190  4.733    1  0.000  0.544     0.00     0.00 -1 -1.31e-14      0.00 7.951e-01 2.048e-01 1.500e-05 4.051e-06 3.677e-05 -1.000 9.963e-05 6.553 7.413 7.476 6.783 6.319 5.883 5.353 4.949 4.856
0.00004384  1.37e+10  0.1154145524   0.115 -2.561  3.5807  5.333    1  0.000  0.545     0.00     0.00 -1 -1.11e-16      0.00 7.415e-01 2.584e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 11.172 14.661 13.523 12.151 11.190 10.437 9.515 9.047 8.915
0.00004384  1.37e+10  0.3607675135   0.360 -1.425  3.6537  4.986    1  0.000  0.544     0.00     0.00 -1 -9.68e-16      0.00 7.387e-01 2.612e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.000e-04 8.333 10.194 9.778 8.813 8.171 7.607 6.902 6.409 6.257
0.00004384  1.37e+10  0.2162978053   0.215 -1.862  3.6280  5.095    1  0.000  0.545     0.00     0.00 -1 -4.52e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.424 11.775 11.136 10.058 9.321 8.699 7.918 7.400 7.235
0.00004384  1.37e+10  0.1687140316   0.168 -2.096  3.6154  5.173    1  0.000  0.545     0.00     0.00 -1 -6.35e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.010 12.629 11.873 10.729 9.938 9.285 8.466 7.949 7.787
0.00004384  1.37e+10  0.4940109849   0.493 -1.028  3.6871  4.860    1  0.000  0.545     0.00     0.00 -1 -6.22e-15      0.00 7.525e-01 2.474e-01 1.787e-05 4.820e-06 4.372e-05 -1.000 1.000e-04 7.341 8.638 8.494 7.668 7.126 6.630 6.018 5.569 5.449
0.00004384  1.37e+10  0.5649333596   0.564 -0.731  3.7168  4.740    1  0.000  0.544     0.00     0.00 -1 -1.24e-14      0.00 7.939e-01 2.060e-01 1.508e-05 4.072e-06 3.696e-05 -1.000 9.976e-05 6.599 7.486 7.536 6.834 6.365 5.925 5.389 4.983 4.888
0.00004384  1.37e+10  0.2095512897   0.209 -1.887  3.6266  5.103    1  0.000  0.545     0.00     0.00 -1 -4.64e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.488 11.867 11.216 10.131 9.388 8.763 7.978 7.460 7.295
0.00004384  1.37e+10  0.2921274900   0.291 -1.603  3.6424  5.026    1  0.000  0.545     0.00     0.00 -1 -1.98e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.778 10.846 10.334 9.322 8.641 8.052 7.314 6.808 6.648
0.00004384  1.37e+10  0.2006237507   0.199 -1.930  3.6243  5.117    1  0.000  0.545     0.00     0.00 -1  -5.2e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.595 12.023 11.350 10.254 9.501 8.871 8.078 7.560 7.395
0.00004384  1.37e+10  0.3525659740   0.352 -1.446  3.6523  4.992    1  0.000  0.544     0.00     0.00 -1 -9.55e-16      0.00 7.372e-01 2.627e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.385 10.271 9.843 8.873 8.226 7.659 6.949 6.455 6.302
0.00004384  1.37e+10  0.1797652692   0.179 -2.035  3.6186  5.152    1  0.000  0.545     0.00     0.00 -1 -7.04e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.858 12.404 11.679 10.554 9.777 9.133 8.324 7.805 7.641
0.00004384  1.37e+10  0.1958285570   0.194 -1.954  3.6230  5.125    1  0.000  0.545     0.00     0.00 -1 -5.58e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.656 12.110 11.426 10.323 9.565 8.931 8.135 7.616 7.451
0.00004384  1.37e+10  0.3125315607   0.312 -1.546  3.6458  5.013    1  0.000  0.544     0.00     0.00 -1 -1.95e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.635 10.639 10.156 9.159 8.490 7.909 7.180 6.679 6.521
0.00004384  1.37e+10  0.1180681810   0.117 -2.528  3.5838  5.322    1  0.000  0.545     0.00     0.00 -1 -1.37e-16      0.00 7.410e-01 2.589e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.090 14.493 13.393 12.045 11.099 10.356 9.443 8.969 8.833
0.00004384  1.37e+10  0.1456926167   0.145 -2.251  3.6061  5.227    1  0.000  0.545     0.00     0.00 -1 -5.02e-17      0.00 7.374e-01 2.625e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.398 13.227 12.379 11.182 10.348 9.672 8.826 8.314 8.158
0.00004384  1.37e+10  0.2374978215   0.236 -1.781  3.6323  5.072    1  0.000  0.545     0.00     0.00 -1 -4.15e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 9.222 11.485 10.886 9.828 9.109 8.497 7.729 7.214 7.050
0.00004384  1.37e+10  0.5897350907   0.589 -0.622  3.7299  4.702    1  0.000  0.543     0.00     0.00 -1 -1.71e-14      0.00 8.012e-01 1.987e-01 1.460e-05 3.944e-06 3.581e-05 -1.000 9.930e-05 6.325 7.062 7.180 6.531 6.091 5.675 5.171 4.783 4.700
0.00004384  1.37e+10  0.1052168906   0.105 -2.700  3.5672  5.379    1  0.000  0.545     0.00     0.00 -1 -4.44e-17      0.00 7.434e-01 2.565e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.519 15.418 14.099 12.618 11.588 10.775 9.815 9.386 9.262
0.00004384  1.37e+10  0.2272151560   0.225 -1.820  3.6302  5.083    1  0.000  0.545     0.00     0.00 -1 -4.32e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.320 11.625 11.006 9.939 9.212 8.595 7.820 7.304 7.139
